rownum,utt_len,uID,langtype,corpus,file,name,role,age,sex,group,SES,Y,M,D,agemonth,who,Target,Repetition,w,mw_stem,pos_c,t_type
12218,3,u92,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's fish doing,what;be fish do,pro;aux n part,q
12219,2,u93,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what fish,what fish,pro n,q
12220,1,u94,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,swimming,swim,part,p
12221,1,u95,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,swimming,swim,part,p
12222,1,u96,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,fishie,fish,n,p
12223,1,u97,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,fishie,fish,n,p
12224,1,u98,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,fishie,fish,n,p
12225,1,u99,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,fishie,fish,n,p
12226,1,u100,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,fishie,fish,n,p
12227,2,u101,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,see fishies,see fish,v n,p
12228,2,u102,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,see fishies,see fish,v n,p
12229,2,u103,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,see fishies,see fish,v n,p
12230,1,u104,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,book,book,n,p
12231,2,u105,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's that,what;be that,pro;cop pro,q
12232,2,u106,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's that,what;be that,pro;cop pro,q
12233,3,u107,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,piece of paper,piece of paper,n prep n,p
12234,1,u108,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,xxx,,,p
12235,2,u109,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,what happened,what happen,pro v,q
12236,4,u110,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,what happened to it,what happen to it,pro v prep pro,q
12237,4,u111,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,Mommy throw it away,Mommy throw it away,n v pro adv,q
12238,3,u112,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what happened paper,what happen paper,pro v n,q
12239,3,u113,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what happened paper,what happen paper,pro v n,q
12240,3,u114,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what happened paper,what happen paper,pro v n,q
12241,4,u115,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what happened the paper,what happen the paper,pro v det n,q
12242,4,u116,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what happened the paper,what happen the paper,pro v det n,q
12243,2,u117,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,eat it,eat it,v pro,p
12244,3,u118,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,you eat it,you eat it,pro v pro,p
12245,2,u119,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,eat it,eat it,v pro,p
12246,2,u120,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,eat it,eat it,v pro,p
12247,2,u121,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,eat it,eat it,v pro,p
12248,7,u122,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,I don't want to eat the book,I do;not want to eat the book,pro mod;neg v inf v det n,p
12249,7,u123,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,I don't want to eat the book,I do;not want to eat the book,pro mod;neg v inf v det n,p
12250,3,u124,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,eat the book,eat the book,v det n,p
12251,3,u125,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,eat the book,eat the book,v det n,p
12252,3,u126,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,eat the book,eat the book,v det n,p
12253,2,u127,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,xxx book,book,n,p
12254,2,u128,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,xxx book,book,n,p
12255,2,u129,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,my book,my book,det n,p
12256,3,u130,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,read the book,read the book,v det n,p
12257,3,u131,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,read the book,read the book,v det n,p
12258,1,u132,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,foot,foot,n,p
12259,1,u133,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,foot,foot,n,p
12260,3,u134,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,read the book,read the book,v det n,p
12261,3,u135,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,read the book,read the book,v det n,p
12262,3,u136,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,read the book,read the book,v det n,p
12263,3,u137,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,I read book,I read book,pro v n,p
12264,2,u138,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,get up,get up,v adv,p
12265,2,u139,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,get up,get up,v adv,p
12266,1,u140,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,xxx,,,p
12267,2,u141,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's that,what;be that,pro;cop pro,q
12268,2,u142,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's that,what;be that,pro;cop pro,q
12269,3,u143,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,you turn on,you turn on,pro v adv,p
12270,3,u144,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,you turn on,you turn on,pro v adv,p
12271,3,u145,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,you turn on,you turn on,pro v adv,p
12272,3,u146,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,turn it on,turn it on,v pro adv,p
12273,3,u147,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's Mommy holding,what;be Mommy hold,pro;aux n part,q
12274,3,u148,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's Mommy holding,what;be Mommy hold,pro;aux n part,q
12275,2,u149,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's doing,what;be record do,pro;aux n part,q
12276,5,u150,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,go ahead and change Agra,go ahead and change Agra,v adv coord n n,p
12277,5,u151,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,go ahead and change Agra,go ahead and change Agra,v adv coord n n,p
12278,5,u152,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,go ahead and change Agra,go ahead and change Agra,v adv coord n n,p
12279,3,u153,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,change Agra xxx,change Agra,n n,p
12280,3,u154,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,change Agra xxx,change Agra,n n,p
12281,2,u155,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra's tired,Agra;s tire,n;poss part,p
12282,3,u156,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,oh poor Agra,oh poor Agra,co adj n,p
12283,4,u157,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,did Agra sleep well,do Agra sleep well,v n n adv,q
12284,3,u158,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra sleep well,Agra sleep well,n n adv,p
12285,2,u159,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra sleepy,Agra sleep,n adj,p
12286,2,u160,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,go sleep,go sleep,v n,p
12287,1,u161,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra,Agra,n,p
12288,1,u162,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra,Agra,n,p
12289,1,u163,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra,Agra,n,p
12290,1,u164,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra,Agra,n,p
12291,1,u165,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra,Agra,n,p
12292,1,u166,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra,Agra,n,p
12293,1,u167,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra,Agra,n,p
12294,1,u168,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra,Agra,n,p
12295,3,u169,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,Agra's not Nomi's,Agra;s not Nomi;s,n;poss neg n;poss,p
12296,1,u170,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,baby,baby,n,p
12297,1,u171,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,baby,baby,n,p
12298,1,u172,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,baby,baby,n,p
12299,1,u173,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,baby,baby,n,p
12300,1,u174,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,baby,baby,n,p
12301,1,u175,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,salt,salt,n,p
12302,1,u176,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,salt,salt,n,p
12303,6,u177,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,yeah got some salt on there,yeah get some salt on there,co v qn n prep adv,p
12304,2,u178,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,get cloth,get cloth,v n,p
12305,2,u179,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,washing it,wash it,part pro,p
12306,1,u180,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,okay,okay,co,p
12307,7,u181,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,are you cleaning off all the salt,be you clean off all the salt,cop pro part prep qn det n,p
12308,3,u182,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,where salt go,where salt go,adv n v,q
12309,3,u183,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,where salt go,where salt go,adv n v,q
12310,3,u184,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,maybe it's all_gone,maybe it;be all_gone,adv pro;cop adj,p
12311,7,u185,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,maybe the salt's not there any more,maybe the salt;be not there any more,adv det n;aux neg adv qn pro,p
12312,6,u186,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,are you looking for the salt,be you look for the salt;shaker,cop pro part prep det n;n;n,q
12313,1,u187,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,salt,salt;shaker,n;n;n,p
12314,4,u188,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,here's the salt honey,here;be the salt;shaker honey,pro;cop det n;n;n n,p
12315,5,u189,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,Nomi Nomi I've got it,Nomi Nomi I;have get it,n n pro;aux part pro,p
12316,3,u190,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,here's the salt,here;be the salt;shaker,pro;cop det n;n;n,p
12317,2,u191,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,whatcha doing,what;be;you do,pro;aux;pro part,q
12318,4,u192,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,I'm squeezing the baby,I;be squeeze the baby,pro;aux part det n,p
12319,4,u193,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,I'm squeezing the baby,I;be squeeze the baby,pro;aux part det n,p
12320,3,u194,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,you're squeezing baby,you;be squeeze baby,pro;aux part n,q
12321,1,u195,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,tired,tire,part,q
12322,1,u196,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,mhm,yes,co,p
12323,1,u197,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,tired,tire,part,p
12324,7,u198,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,baby got up too early too early,baby get up too early too early,n v adv adv adv adv adv,p
12325,2,u199,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,too early,too early,adv adv,p
12326,3,u200,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,fix baby's eyes,fix baby;s eye,v n;poss n,p
12327,5,u201,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,going to fix baby's eyes,go to fix baby;s eye,part inf v n;poss n,p
12328,5,u202,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,going to fix baby's eyes,go to fix baby;s eye,part inf v n;poss n,p
12329,5,u203,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,going to fix baby's eyes,go to fix baby;s eye,part inf v n;poss n,p
12330,5,u204,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,what's wrong with baby's eyes,what;be wrong with baby;s eye,pro;aux adj prep n;poss n,q
12331,2,u205,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,ears hurt,ear hurt,n v,p
12332,4,u206,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,do Nomi's ears hurt,do Nomi;s ear hurt,mod n;poss n v,q
12333,3,u207,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,put on couch,put on couch,v prep n,p
12334,3,u208,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,put on couch,put on couch,v prep n,p
12335,2,u209,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,put;on put;on,put;on;put;on,v;prep;v;prep,p
12336,1,u210,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,I;put;on,I;put;on;I;put;on,pro;v;prep;pro;v;prep,p
12337,3,u211,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,that's my doll,that;be my doll,pro;cop det n,p
12338,3,u212,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,that's my doll,that;be my doll,pro;cop det n,p
12339,4,u213,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,what was Mommy doing,what be Mommy do,pro cop n part,q
12340,3,u214,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's Mommy doing,what;be Mommy do,pro;aux n part,q
12341,3,u215,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's Mommy doing,what;be Mommy do,pro;aux n part,q
12342,4,u216,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,what was Mommy doing,what be Mommy do,pro cop n part,q
12343,1,u217,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,xxx,,,p
12344,4,u218,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,was Mommy bothering you,be Mommy bother you,cop n part pro,q
12345,3,u219,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,put on table,put on table,v prep n,p
12346,5,u220,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,Nomi was Mommy bothering you,Nomi be Mommy bother you,n cop n part pro,q
12347,1,u221,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,xxx,,,p
12348,1,u222,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,okay,okay,co,p
12349,4,u223,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,Mommy was bothering you,Mommy be bother you,n aux part pro,p
12350,2,u224,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,raining hard,rain hard,part adv,p
12351,2,u225,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,raining hard,rain hard,part adv,p
12352,1,u226,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,raining,rain,part,p
12353,2,u227,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,go away,go away,v adv,p
12354,1,u228,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,xxx,,,p
12355,2,u229,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's that,what;be that,pro;cop pro,q
12356,2,u230,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's that,what;be that,pro;cop pro,q
12357,1,u231,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,buffry,butter;fly,n;n;n,p
12358,1,u232,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,buffry,butter;fly,n;n;n,p
12359,1,u233,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,buffry,butter;fly,n;n;n,p
12360,1,u234,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,buffry,butter;fly,n;n;n,p
12361,7,u235,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,oh yes it's a little moth honey,oh yes it;be a little moth honey,co co pro;cop det adj n n,p
12362,3,u236,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,what's moth doing,what;s moth do,pro;poss n part,q
12363,1,u237,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,flying,fly,part,p
12364,8,u238,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,would you like to take your sleeper off,will you like to take your sleep off,mod pro v inf v det n prep,q
12365,2,u239,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,no xxx,no,co,p
12366,3,u240,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,put on baby,put on baby,v prep n,p
12367,3,u241,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,put on baby,put on baby,v prep n,p
12368,1,u242,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,talk;to;her,talk;to;her;talk;to;her,n;prep;pro;n;prep;pro,p
12369,4,u243,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,you put on baby,you put on baby,pro v prep n,p
12370,1,u244,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,hurt,hurt,v,p
12371,1,u245,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,hurt,hurt,v,p
12372,1,u246,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,soggy,soggy,adj,p
12373,3,u247,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,put on baby,put on baby,v prep n,p
12374,1,u248,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,xxx,,,p
12375,5,u249,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,is your baby good Nomi,be your baby good Nomi,cop det n adj n,p
12376,2,u250,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,baby good,baby good,n adj,p
12377,5,u251,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,it doesn't cry very much,it do;not cry very much,pro mod;neg v adv qn,p
12378,6,u252,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,does your baby cry a lot,do your baby cry a lot,mod det n v det n,q
12379,2,u253,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,it cries,it cry,pro v,p
12380,5,u254,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,what are you doing honey,what be you do honey,pro aux pro part co,q
12381,2,u255,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,lay down,lay down,v adv,p
12382,3,u256,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,baby lay down,baby lay down,n adj adv,p
12383,1,u257,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,crying,cry,part,p
12384,2,u258,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,I'm crying,I;be cry,pro;aux part,p
12385,7,u259,Sachs,,020026.xml,,Mother,,,,,2,0,26,24.83871,MOT,,,doesn't sound like you're crying to me,do;not sound like you;be cry to me,mod;neg v conj pro;aux part prep pro,p
12386,1,u260,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,crying,cry,part,p
12387,2,u261,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,it cries,it cry,pro v,p
12388,2,u262,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,it cries,it cry,pro v,p
12389,2,u263,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,it cries,it cry,pro v,p
12390,2,u264,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,it cries,it cry,pro v,p
12391,1,u265,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,xxx,,,p
12392,1,u266,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,xxx,,,p
12393,2,u267,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,it's baby,it;be baby,pro;cop n,p
12394,2,u268,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,it's baby,it;be baby,pro;cop n,p
12395,2,u269,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,it's baby,it;be baby,pro;cop n,p
12396,2,u270,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,it's baby,it;be baby,pro;cop n,p
12397,2,u271,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,it's baby,it;be baby,pro;cop n,p
12398,2,u272,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,this one,this one,pro pro,q
12399,1,u273,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,diaper,diaper,n,p
12400,1,u274,Sachs,,020026.xml,Naomi,Target_Child,P2Y0M26D,,,,2,0,26,24.83871,CHI,,,diaper,diaper,n,p
